,EmployeeID,Name,Age,Gender,Department,JobTitle,City,Education,YearsOfExperience,Salary,Bonus,PerformanceScore,PerformanceRating,JoiningDate,Email,Phone
150,EMP10416,Wei Ansari,41.0,Other,Sales,Scrum Master,Chennai,B.Tech,28.0,160485,82285.0,8.2,Bad,2006-08-30,wei.ansari3944@company.org,7831512669
151,EMP10191,Chen Liu,37.0,Female,Quality,Scrum Master,Chennai,LLB,0.0,367560,97905.0,2.6,Poor,2005-10-05,chen.liu4736@gmail.com,8218172470
152,EMP11604,Pedro Thompson,39.0,Male,Logistics,Operations Manager,Abu Dhabi,B.Sc,16.0,109241,249238.0,9.4,Poor,2011-06-01,pedro.thompson8222@company.org,1146131336
153,EMP13928,Mia Kumar,42.0,Male,Admin,Legal Counsel,Adelaide,MBA (Finance),17.0,295792,229734.0,3.5,Average,2020-09-16,mia.kumar5192@gmail.com,3891676309
154,EMP12074,Ravi Mehta,61.0,Male,Marketing,Business Analyst,Manchester,B.Tech,20.0,614190,103315.0,7.9,Bad,2013-04-17,ravi.mehta5375@yahoo.com,1726628351
155,EMP14844,Sunita Hassan,29.0,Male,Operations,Procurement Manager,Singapore,MBA (HR),13.0,70750,371057.0,7.0,Average,2024-05-17,sunita.hassan360@outlook.com,8898473089
156,EMP13132,Isabella Ali,34.0,Male,It,Qa Engineer,Austin,b.com,6.0,641097,80657.0,5.6,Poor,2017-07-11,invalid_email,5896427566
157,EMP14125,Aarav Malik,41.24868893182445,Other,Logistics,Operations Manager,Sydney,llb,27.0,944515,407671.0,3.2,Good,2021-07-01,aarav.malik4763@gmail.com,5851481964
158,EMP12420,Meena Yang,28.0,Female,Hr,Procurement Manager,Shanghai,BTech,13.0,94195,271997.0,9.9,Bad,2014-09-05,meena.yang772@yahoo.com,8496955696
159,EMP11928,Jose Iyer,52.0,Male,Finance,Network Engineer,Dammam,mba (finance),9.0,595180,450861.0,2.8,Bad,2012-09-16,jose.iyer2327@hotmail.com,1586830718
160,EMP14483,Michael Robinson,42.0,Female,Human Resources,Data Scientist,Philadelphia,bba,6.0,572885,97717.0,9.2,Good,2022-12-06,michael.robinson7735@yahoo.com,4022998684
161,EMP10924,Jessica Robinson,37.0,Male,Logistics,Security Analyst,Toronto,Diploma,30.0,326738,118211.0,2.2,Good,2008-09-10,jessica.robinson1188@outlook.com,6155180311
162,EMP10478,Karim Rizvi,46.0,Other,Procurement,Cloud Architect,Manama,MBBS,29.0,270384,391735.0,5.6,Poor,2006-11-28,karim.rizvi9763@hotmail.com,4475606410
163,EMP11003,Wei Bose,37.0,Male,Quality,Marketing Specialist,Tokyo,diploma,24.0,709641,147169.0,5.6,Average,2009-01-04,wei.bose1639@gmail.com,8564853203
164,EMP12039,Wei Reddy,36.0,Male,Procurement,Security Analyst,Houston,PHD,5.0,876230,278445.0,6.8,Poor,2013-02-25,wei.reddy2286@company.org,4480661143
165,EMP14057,Sunita Gupta,27.0,Male,Procurement,Vp,Jaipur,post graduate,1.0,444956,159141.0,2.8,Excellent,2021-03-24,sunita.gupta9436@hotmail.com,0447038954
166,EMP11529,Wang Singh,28.0,Female,Logistics,Procurement Manager,Los Angeles,PHD,33.0,349665,202105.0,9.1,Good,2011-02-11,wang.singh7741@outlook.com,2026875831
167,EMP13888,Aarav Miller,25.0,Male,Marketing,Operations Manager,Dammam,BSc,13.0,101592,371259.0,7.6,Average,2020-07-20,aarav.miller4485@yahoo.com,0593280740
168,EMP10023,Rajesh Thompson,36.0,Male,Sales,Ux Designer,Hong Kong,BBA,10.0,933452,361498.0,9.1,Poor,2005-02-02,invalid_email,5824327078
169,EMP14928,Fang Qureshi,50.0,Other,It,Network Engineer,Jaipur,B.Sc,1.0,421711,191156.0,9.5,Poor,2024-09-16,fang.qureshi3188@outlook.com,6918904721
170,EMP13511,Lakshmi Ali,31.0,Male,Engineering,Data Analyst,Jeddah,B.Tech.,8.0,481844,362951.0,2.3,Good,2019-01-16,lakshmi.ali4280@hotmail.com,0900699336
171,EMP11038,Ethan Li,25.0,Female,Logistics,Financial Analyst,Glasgow,B.Tech.,5.0,77116,268165.0,5.4,Good,2009-02-24,ethan.li4531@company.org,3329892625
172,EMP13268,Dina Khan,57.0,Other,Logistics,Sales Executive,Nottingham,mba,36.0,280556,114808.0,8.9,Poor,2018-01-26,dina.khan9915@gmail.com,0272480820
173,EMP11423,Emma Hernandez,53.0,Female,Procurement,Financial Analyst,Birmingham,B.Sc,35.0,530181,217807.0,8.6,Good,2010-09-09,emma.hernandez4348@outlook.com,9497574037
174,EMP10857,Layla Liu,44.0,Male,Engineering,Operations Manager,Nottingham,diploma,15.0,806610,399051.0,7.2,Good,2008-06-04,layla.liu4308@gmail.com,3896603354
175,EMP10816,Bilal Shah,21.0,Male,R&D,Legal Counsel,Nottingham,BE,31.0,626350,294583.0,5.3,Poor,2008-04-05,bilal.shah4103@hotmail.com,4154466902
176,EMP14640,Rajesh Davis,49.0,Other,Sales,Operations Manager,Los Angeles,PhD,24.0,360385,226616.0,3.5,Average,2023-07-24,rajesh.davis5088@company.org,4199064557
177,EMP10362,Jose Williams,54.0,Female,Marketing,Network Engineer,Manila,BSc,23.0,511973,240003.0,4.7,Poor,2006-06-12,jose.williams2536@company.org,6453240139
178,EMP11176,Nour Wilson,27.0,Female,Admin,Data Analyst,Ottawa,M.Com,7.0,489990,363168.0,4.0,Poor,2009-09-13,nour.wilson9973@hotmail.com,5098336926
179,EMP10036,Rania Sharma,33.0,Female,Operations,Network Engineer,Perth,B.Arch,8.0,516372,44502.0,8.7,Good,2005-02-21,rania.sharma6511@hotmail.com,0683878972
180,EMP14889,Pooja Bukhari,47.0,Female,Customer Support,Financial Analyst,London,M.Com,4.0,885764,396137.0,7.8,Poor,2024-07-21,pooja.bukhari8292@hotmail.com,7801341282
181,EMP14721,Emma Gupta,41.0,Other,Marketing,Vp,San Antonio,BSc,25.0,471169,339235.0,3.5,Good,2023-11-19,emma.gupta9844@gmail.com,3105656507
182,EMP13603,Maria Jones,32.0,Male,Logistics,Team Lead,Toronto,MBA (Finance),14.0,558240,73085.0,1.5,Average,2019-05-30,maria.jones184@gmail.com,9478128662
183,EMP12650,Maria Mehta,40.0,Female,Engineering,Legal Counsel,Chicago,DIPLOMA,6.0,813180,413163.0,9.8,Average,2015-08-07,maria.mehta8522@outlook.com,7252027865
184,EMP10400,Nadia Miller,150.0,Female,R&D,Network Engineer,Dammam,PhD,20.0,206009,92305.0,2.0,Poor,2006-08-06,invalid_email,7524968192
185,EMP10161,John White,51.0,Male,Marketing,Director,Mumbai,BE,24.0,48396,158447.0,8.3,Average,2005-08-22,john.white7296@hotmail.com,0231105222
186,EMP10615,Wei Martin,49.0,Male,Sales,Legal Counsel,Hyderabad,M.Sc,36.0,964174,111475.0,4.8,Good,2007-06-17,wei.martin8335@outlook.com,3743378135
187,EMP14738,James Davis,43.0,Male,Engineering,Software Engineer,San Diego,B.Sc,23.0,821365,197653.0,4.8,Excellent,2023-12-14,james.davis4654@gmail.com,2450218863
188,EMP11653,Luis White,57.0,Male,Hr,Team Lead,Doha,mba (finance),4.0,458270,385878.0,6.3,Poor,2011-08-11,luis.white1376@company.org,6560281858
189,EMP13615,Rahul Mehta,27.0,Female,Engineering,Product Manager,Phoenix,M.Com,26.0,314596,378732.0,2.4,Average,2019-06-17,rahul.mehta2876@gmail.com,6972883485
190,EMP13541,Lakshmi Pillai,150.0,Male,Marketing,Data Analyst,Bangkok,b.com,9.0,612026,444691.0,3.4,Poor,2019-03-01,lakshmi.pillai5241@outlook.com,3000025369
191,EMP12761,Emily Singh,25.0,Female,Customer Support,Hr Manager,Beijing,M.Com,20.0,459737,328867.0,8.6,Average,2016-01-16,emily.singh3056@gmail.com,0402425208
192,EMP10727,Wei Anderson,28.0,Other,Operations,Hr Manager,Birmingham,mba (finance),11.0,820628,201863.0,2.0,Good,2007-11-27,wei.anderson7381@outlook.com,8475920957
193,EMP10208,Isabella Harris,33.0,Other,Finance,Network Engineer,Hyderabad,PHD,7.0,506034,347249.0,6.3,Average,2005-10-30,isabella.harris4856@yahoo.com,4265431492
194,EMP10811,Sara Shah,36.0,Male,Procurement,Marketing Specialist,Muscat,BE,20.0,707659,391210.0,7.7,Poor,2008-03-29,sara.shah7448@yahoo.com,9002366519
195,EMP10121,Emma Mirza,47.0,Male,Operations,Logistics Coordinator,Hyderabad,LLB,18.0,868903,288949.0,4.3,Bad,2005-06-25,emma.mirza9640@gmail.com,8145339530
196,EMP11269,Bilal Lewis,52.0,Female,Sales,Qa Engineer,Jeddah,BTECH,35.0,920216,244657.0,7.1,Average,2010-01-27,bilal.lewis5372@gmail.com,3718440655
197,EMP12278,Dina Singh,37.0,Male,Marketing,Cloud Architect,New York,B.Tech,14.0,333324,192591.0,2.7,Good,2014-02-09,dina.singh8623@gmail.com,0371459705
198,EMP11371,Rajesh Miller,56.0,Female,Hr,Operations Manager,Riyadh,MBBS,15.0,257828,151387.0,9.2,Good,2010-06-25,rajesh.miller475@hotmail.com,0947275572
199,EMP14032,Karim Martinez,46.0,Female,Sales,Director,Calgary,B.Tech.,33.0,192245,283238.0,8.2,Good,2021-02-15,karim.martinez9789@hotmail.com,6304473478
200,EMP10232,Zhang Zhang,150.0,Male,Engineering,Devops Engineer,Calgary,bba,20.0,424211,101803.0,2.8,Excellent,2005-12-04,zhang.zhang1175@yahoo.com,8191723454
201,EMP11468,Ali Rizvi,59.0,Male,Logistics,Business Analyst,Beijing,BTech,5.0,249227,191794.0,8.0,Good,2010-11-14,ali.rizvi9680@yahoo.com,8517632523
202,EMP13411,Arjun Singh,56.0,Other,Sales,Hr Manager,Kolkata,B.Tech.,3.0,161014,157554.0,1.6,Good,2018-08-23,arjun.singh2295@hotmail.com,5299832458
203,EMP12694,Michael Akhtar,30.0,Male,It,Product Manager,Bangalore,llb,9.0,837293,356901.0,5.5,Average,2015-10-10,michael.akhtar5845@yahoo.com,3024761366
204,EMP13507,Ting Ansari,60.0,Male,It,Data Analyst,Pune,Ph.D,36.0,748077,226792.0,8.8,Good,2019-01-10,ting.ansari8390@company.org,7581404427
205,EMP12245,Zhang Shah,58.0,Other,Quality,Procurement Manager,Los Angeles,B.Tech.,32.0,221705,139960.0,8.3,Average,2013-12-23,zhang.shah4510@gmail.com,5076053176
206,EMP14421,Omar Siddiqui,33.0,Female,Engineering,Data Analyst,Calgary,PHD,18.0,76835,32626.0,4.3,Bad,2022-09-07,omar.siddiqui1650@company.org,4211569553
207,EMP12968,Ravi Taylor,32.0,Other,Hr,Intern,Leeds,bba,30.0,100702,227272.0,3.3,Good,2016-11-14,ravi.taylor8713@hotmail.com,7303440170
208,EMP13424,Robert Qureshi,35.0,Female,Admin,Security Analyst,Philadelphia,MBA (HR),30.0,704164,15927.0,8.3,Bad,2018-09-11,robert.qureshi4340@outlook.com,8723063113
209,EMP13558,Noah Joshi,34.0,Male,Engineering,Data Scientist,Mumbai,MBA (HR),8.0,960659,456526.0,8.0,excellent,2019-03-26,noah.joshi1117@gmail.com,0434708730
210,EMP12076,Sara Torres,33.0,Female,Finance,Qa Engineer,Ahmedabad,MBA (Finance),12.0,373250,266012.0,6.8,Poor,2013-04-20,sara.torres5778@company.org,6745528301
211,EMP14918,Mia Zhang,33.0,Female,Logistics,Ux Designer,Bangalore,PHD,8.0,134528,430801.0,9.5,Average,2024-09-02,mia.zhang5721@hotmail.com,8363385643
212,EMP14945,Rahul Thomas,21.0,Male,It,Ux Designer,Jaipur,MCA,0.0,278532,346275.0,6.9,Poor,2024-10-11,rahul.thomas1402@yahoo.com,0582391912
213,EMP12713,Ana Menon,44.0,Female,Operations,Sales Executive,Dammam,B.Tech.,24.0,545903,84183.0,9.9,Good,2015-11-07,ana.menon5353@hotmail.com,1207146771
214,EMP12505,Oliver Miller,21.0,Female,Legal,Scrum Master,Chicago,Diploma,17.0,428853,89394.0,1.0,Good,2015-01-07,oliver.miller8504@gmail.com,7853181118
215,EMP12506,Amanda Menon,41.0,Male,Operations,Cloud Architect,Bristol,bba,5.0,583915,118842.0,1.1,Bad,2015-01-09,amanda.menon8808@outlook.com,4917115757
216,EMP14677,Omar Zhang,33.0,Other,Human Resources,Software Engineer,Montreal,MBA,7.0,827789,356919.0,6.9,Good,2023-09-16,omar.zhang5747@hotmail.com,7604228964
217,EMP12015,Nadia Mirza,33.0,Female,Operations,Database Admin,Brisbane,M.Sc,29.0,647697,476577.0,2.3,Average,2013-01-21,nadia.mirza4432@yahoo.com,2525310091
218,EMP14203,Rajesh Rizvi,37.0,Female,Legal,Director,Dallas,Ph.D,27.0,87770,92165.0,9.1,Poor,2021-10-23,rajesh.rizvi9728@yahoo.com,9357388585
219,EMP10255,Ravi Smith,47.0,Male,Legal,Hr Manager,Edinburgh,B.Arch,33.0,926996,25073.0,7.2,excellent,2006-01-07,ravi.smith7098@company.org,3831058332
220,EMP11678,Bilal Qureshi,41.0,Female,Human Resources,Qa Engineer,Kolkata,B.Tech.,32.0,953478,440091.0,6.5,Poor,2011-09-17,bilal.qureshi2792@company.org,1591302714
221,EMP12951,Neha Chen,44.0,Female,Quality,Operations Manager,Montreal,DIPLOMA,23.0,499773,447996.0,7.8,Good,2016-10-20,neha.chen6862@yahoo.com,9222936200
222,EMP12389,Mohammed Anderson,56.0,Female,Engineering,Data Scientist,Perth,llb,4.0,977236,356618.0,5.2,Good,2014-07-22,mohammed.anderson994@company.org,3648213329
223,EMP14164,John Hashmi,25.0,Female,Admin,Legal Counsel,Melbourne,BCA,7.0,161349,264948.0,2.4,Average,2021-08-27,john.hashmi8778@gmail.com,4232442655
224,EMP10045,Robert Rizvi,33.0,Male,Marketing,Data Scientist,Hong Kong,BTECH,36.0,53413,378508.0,1.4,Poor,2005-03-06,robert.rizvi1678@outlook.com,6390951539
225,EMP11414,Zhang Malik,21.0,Female,Procurement,Procurement Manager,Leeds,BTECH,18.0,789992,245134.0,4.8,Poor,2010-08-27,zhang.malik6821@gmail.com,8908580419
226,EMP10672,Mariam Ansari,42.0,Female,R&D,Logistics Coordinator,Kuala Lumpur,Post Graduate,12.0,295975,57123.0,9.9,Bad,2007-09-08,mariam.ansari7734@company.org,8161867051
227,EMP13346,Isabella Li,34.0,Male,Engineering,Ux Designer,Brisbane,MBA (HR),32.0,518358,382815.0,4.3,Bad,2018-05-20,isabella.li2451@hotmail.com,4322641177
228,EMP11673,Omar White,49.0,Female,Finance,Scrum Master,Perth,Post Graduate,7.0,814713,443290.0,9.8,Bad,2011-09-09,omar.white7984@outlook.com,8517196037
229,EMP13072,Omar Qureshi,21.0,Female,Logistics,Data Scientist,Sydney,B.Sc,10.0,698453,159807.0,7.0,Poor,2017-04-15,omar.qureshi9775@yahoo.com,2977659669
230,EMP11179,Carlos Das,22.0,Male,Quality,Security Analyst,Ahmedabad,llb,7.0,96677,30240.0,6.6,Good,2009-09-18,carlos.das4702@yahoo.com,0874350300
231,EMP11063,Carlos Bose,60.0,Female,Quality,Operations Manager,Kuala Lumpur,B.E,21.0,270972,262154.0,8.0,Poor,2009-04-01,carlos.bose6976@hotmail.com,6622465570
232,EMP10137,Isabella Akhtar,28.0,Female,Admin,Data Scientist,Toronto,diploma,14.0,982507,322970.0,1.7,Average,2005-07-18,isabella.akhtar6592@gmail.com,6362216788
233,EMP11329,Amit Chatterjee,33.0,Female,Finance,Scrum Master,Kolkata,M.Com,37.0,231398,465980.0,1.8,Good,2010-04-25,amit.chatterjee5793@gmail.com,7772005430
234,EMP12008,Sarah Ibrahim,54.0,Male,Finance,Financial Analyst,Doha,B.Tech.,24.0,475898,58887.0,7.3,Good,2013-01-11,sarah.ibrahim3125@yahoo.com,5569635894
235,EMP12180,Amit Huang,49.0,Male,Finance,Procurement Manager,Glasgow,BTECH,15.0,224604,283599.0,2.3,Bad,2013-09-19,amit.huang4893@gmail.com,9306371609
236,EMP11030,Xiao Robinson,42.0,Female,Marketing,Logistics Coordinator,Singapore,M.Com,4.0,45609,347174.0,4.5,Bad,2009-02-12,xiao.robinson7938@hotmail.com,9371274696
237,EMP14097,Noah Jackson,33.0,Female,Marketing,Database Admin,Sharjah,MBA,24.0,613229,199174.0,4.2,Good,2021-05-21,noah.jackson4865@outlook.com,2530967095
238,EMP14190,Arjun Bose,37.0,Female,Marketing,Network Engineer,Phoenix,B.Com,13.0,145347,12643.0,4.1,Good,2021-10-04,arjun.bose7745@company.org,4049283103
239,EMP12486,Sophia Perez,22.0,Female,Marketing,Scrum Master,Chicago,BBA,16.0,849950,204799.0,2.0,Good,2014-12-10,sophia.perez2309@yahoo.com,6126050970
240,EMP14706,Meena Das,32.0,Female,Finance,Legal Counsel,Kuala Lumpur,B.Tech.,17.0,580452,459828.0,7.2,Poor,2023-10-28,meena.das6550@outlook.com,2236262329
241,EMP10379,Chen Farooq,22.0,Female,Sales,Data Analyst,Calgary,B.Arch,37.0,565848,312897.0,2.0,Good,2006-07-07,chen.farooq4973@yahoo.com,5860140955
242,EMP12472,Robert Bose,22.0,Female,Admin,Logistics Coordinator,Delhi,M.Tech,2.0,96577,164480.0,4.5,Poor,2014-11-20,robert.bose6137@outlook.com,4379091871
243,EMP10341,Liu Thomas,42.0,Other,Logistics,Sales Executive,Ahmedabad,B.Com,35.0,422137,177385.0,7.7,Poor,2006-05-12,liu.thomas4604@yahoo.com,4602379512
244,EMP14821,Noah Thompson,55.0,Male,Quality,Team Lead,San Diego,M.Sc,34.0,783921,462781.0,9.0,excellent,2024-04-13,noah.thompson3087@gmail.com,1387444194
245,EMP14551,Lakshmi Liu,56.0,Male,Sales,Network Engineer,Bangkok,MBBS,10.0,916997,484790.0,5.4,Poor,2023-03-15,lakshmi.liu8629@outlook.com,3610523035
246,EMP11012,Chen Nair,21.0,Male,Customer Support,Operations Manager,Beijing,bba,3.0,665606,103469.0,2.4,Bad,2009-01-17,chen.nair8983@yahoo.com,8086857023
247,EMP11155,Liu Perez,49.0,Female,R&D,Marketing Specialist,Dallas,mba (finance),5.0,77977,447386.0,8.8,Good,2009-08-14,liu.perez9674@gmail.com,2425282524
248,EMP11662,Fang Bose,26.0,Other,Customer Support,Database Admin,San Diego,B.Sc,12.0,522733,86540.0,3.3,Poor,2011-08-24,fang.bose3325@gmail.com,7712801538
249,EMP10653,Dina Hassan,27.0,Male,Operations,Business Analyst,Dubai,BSc,22.0,833052,489905.0,3.8,Average,2007-08-11,dina.hassan7302@company.org,7742182788
250,EMP13515,Amir Jackson,41.0,Male,Logistics,Procurement Manager,Perth,M.Tech,5.0,513538,434574.0,6.4,Poor,2019-01-22,amir.jackson245@hotmail.com,7298608137
251,EMP14956,Lucas Miller,57.0,Male,Engineering,Cloud Architect,Houston,PhD,36.0,187379,164378.0,2.7,Good,2024-10-27,lucas.miller1019@hotmail.com,8067206376
252,EMP12827,Ashley Chaudhry,40.0,Other,Finance,Intern,Tokyo,DIPLOMA,8.0,947940,80627.0,1.4,Poor,2016-04-22,ashley.chaudhry9730@yahoo.com,1578063596
253,EMP14911,Kiran Young,43.0,Other,Marketing,Team Lead,Delhi,mba,32.0,318836,488661.0,6.5,Average,2024-08-22,kiran.young4557@gmail.com,7353165311
254,EMP14568,Isabella Martin,21.0,Female,Admin,Network Engineer,Pune,BE,31.0,343232,12000.0,1.3,Average,2023-04-09,isabella.martin1779@gmail.com,4636003122
255,EMP13503,Neha Sheikh,26.0,Male,Procurement,Qa Engineer,Kuala Lumpur,M.Com,16.0,876908,302875.0,4.7,Average,2019-01-04,neha.sheikh3581@gmail.com,9707734016
256,EMP11952,Liu Thompson,52.0,Male,Legal,Database Admin,Liverpool,DIPLOMA,34.0,888946,311291.0,3.3,Poor,2012-10-21,liu.thompson9257@outlook.com,2760032183
257,EMP14691,Isabella Hussain,26.0,Female,Procurement,Project Manager,Edinburgh,B.Arch,32.0,111479,307535.0,7.6,Good,2023-10-06,isabella.hussain8961@outlook.com,7671890959
258,EMP14814,Pooja Chatterjee,23.0,Female,It,Product Manager,Edinburgh,B.Tech,5.0,902891,448926.0,8.8,Good,2024-04-03,pooja.chatterjee4215@company.org,0748163654
259,EMP12392,Juan Singh,31.0,Other,Logistics,Logistics Coordinator,Hyderabad,bba,17.0,222895,178552.0,1.4,Poor,2014-07-26,invalid_email,8527866527
260,EMP11432,Ethan Mirza,24.0,Male,Admin,Team Lead,Jeddah,b.com,21.0,998611,285878.0,8.9,Average,2010-09-22,ethan.mirza4220@hotmail.com,9564981299
261,EMP14037,Arjun Flores,52.0,Other,It,Financial Analyst,Riyadh,diploma,12.0,259275,420736.0,5.5,Good,2021-02-22,arjun.flores4827@company.org,8082580588
262,EMP14169,Rahul Malik,43.0,Male,Operations,Data Analyst,Perth,DIPLOMA,37.0,290263,469031.0,9.8,Good,2021-09-03,rahul.malik9675@yahoo.com,7839952520
263,EMP13343,Deepak Ibrahim,150.0,Male,Operations,Logistics Coordinator,Perth,MBA,29.0,577802,478332.0,6.6,Average,2018-05-15,deepak.ibrahim7535@outlook.com,8487360036
264,EMP14730,Mohammed Martinez,60.0,Male,Finance,Business Analyst,Sheffield,diploma,25.0,587618,312740.0,7.2,Good,2023-12-02,mohammed.martinez5150@yahoo.com,4013415624
265,EMP10734,Carlos Harris,49.0,Male,Procurement,Director,Dallas,PHD,37.0,842718,167555.0,5.3,Good,2007-12-07,carlos.harris4944@gmail.com,4039246421
266,EMP14671,Lakshmi Shah,38.0,Male,Quality,Legal Counsel,Kolkata,M.Com,9.0,592340,392227.0,1.6,Good,2023-09-07,lakshmi.shah8207@yahoo.com,1130267687
267,EMP11337,Luis Mirza,26.0,Female,Quality,Cloud Architect,Beijing,M.Sc,14.0,632730,84321.0,1.5,Average,2010-05-07,invalid_email,4962141982
268,EMP13947,Mohammed Li,30.0,Female,It,Devops Engineer,Manila,PHD,26.0,729724,58239.0,5.0,excellent,2020-10-14,mohammed.li1751@hotmail.com,4566276740
269,EMP10548,Ashley Huang,44.0,Female,Admin,Software Engineer,Edinburgh,BBA,36.0,829555,184501.0,6.2,Bad,2007-03-11,ashley.huang6258@gmail.com,6256358756
270,EMP11614,Wei Joshi,44.0,Female,Logistics,Operations Manager,Singapore,Diploma,34.0,723028,245613.0,5.3,Poor,2011-06-15,wei.joshi4439@yahoo.com,5572341462
271,EMP14088,Karim Hassan,37.0,Female,Marketing,Product Manager,Brisbane,BTECH,12.0,387425,416205.0,1.7,Excellent,2021-05-08,karim.hassan4575@hotmail.com,9705073770
272,EMP11787,Wei Jackson,35.0,Male,Finance,Hr Manager,Manila,BTECH,2.0,286607,144486.0,8.6,Bad,2012-02-23,wei.jackson8415@outlook.com,8977361487
273,EMP14496,Rajesh Rizvi,40.0,Female,R&D,Legal Counsel,Beijing,PHD,22.0,472962,267066.0,1.1,Average,2022-12-25,rajesh.rizvi9778@company.org,5435351670
274,EMP11108,Rohan Banerjee,56.0,Male,Logistics,Project Manager,Nottingham,B.Tech,0.0,108680,253018.0,9.1,Poor,2009-06-06,rohan.banerjee2089@outlook.com,3555580158
275,EMP12734,Deepak Singh,41.0,Female,Quality,Devops Engineer,Vancouver,MBA (Finance),2.0,647546,308581.0,8.1,Good,2015-12-08,deepak.singh3988@yahoo.com,0370604878
276,EMP14160,James Chen,30.0,Female,Customer Support,Scrum Master,Manchester,BBA,25.0,565608,272247.0,6.3,Poor,2021-08-21,james.chen999@gmail.com,5129130773
277,EMP10353,Ting Singh,37.0,Other,Sales,Business Analyst,Shanghai,DIPLOMA,27.0,180964,415814.0,6.7,Poor,2006-05-30,ting.singh3508@yahoo.com,6174410132
278,EMP10282,Meena Jackson,23.0,Male,Procurement,Qa Engineer,Perth,llb,4.0,639016,374432.0,2.6,Poor,2006-02-15,meena.jackson9054@hotmail.com,1112257129
279,EMP11129,Bilal Rizvi,30.0,Female,Marketing,Business Analyst,Montreal,MBA (HR),8.0,592790,301623.0,2.8,Good,2009-07-07,bilal.rizvi2888@gmail.com,0653753843
280,EMP10822,Hassan Shah,39.0,Other,Marketing,Vp,Perth,DIPLOMA,27.0,436505,297791.0,4.2,Excellent,2008-04-14,hassan.shah1220@hotmail.com,1983414960
281,EMP13628,Noah Mirza,48.0,Female,Logistics,Security Analyst,Jeddah,BTech,36.0,165790,155349.0,9.8,Good,2019-07-06,noah.mirza2882@company.org,9140284556
282,EMP11093,Nour Zhao,53.0,Female,Sales,Marketing Specialist,Beijing,B.Arch,1.0,675058,400612.0,5.5,Average,2009-05-15,nour.zhao3964@hotmail.com,0366497037
283,EMP11182,Jessica Rao,40.0,Male,Procurement,Financial Analyst,Sydney,BTECH,37.0,164490,149608.0,10.0,Average,2009-09-22,jessica.rao4307@gmail.com,9142271393
284,EMP13732,Ting Ansari,32.0,Other,Legal,Marketing Specialist,Doha,llb,34.0,133746,269889.0,10.0,Excellent,2019-12-05,ting.ansari28@outlook.com,7025821549
285,EMP12726,Zhang Rodriguez,46.0,Female,Logistics,Logistics Coordinator,Mumbai,MBA (HR),4.0,536709,384994.0,7.9,Good,2015-11-26,zhang.rodriguez3285@yahoo.com,4203165786
286,EMP10733,Anjali Thompson,25.0,Male,Procurement,Intern,Riyadh,BBA,14.0,502724,460522.0,2.1,Poor,2007-12-06,anjali.thompson1645@outlook.com,8881699081
287,EMP14102,Rohan Ahmed,25.0,Other,Quality,Software Engineer,Vancouver,llb,35.0,551543,499955.0,3.5,Good,2021-05-28,rohan.ahmed8436@gmail.com,7626173202
